"Section","Variable","Source","Model","ScalarName","AnalysisType","Region","ScalarType","Units","Data","Weight"
"EcosystemandCarbonCycle","Biomass","ESACCI","ctsm51fates_derecho_2s_nocomp","Model Period Mean (intersection)","MeanState","global","scalar","Pg","nan","100.0"
"EcosystemandCarbonCycle","Biomass","ESACCI","ctsm51fates_derecho_2s_nocomp","Model Period Mean (complement)","MeanState","global","scalar","Pg","nan","100.0"
"EcosystemandCarbonCycle","Biomass","ESACCI","ctsm51fates_derecho_2s_nocomp","Spatial Distribution Score","MeanState","global","score","1","nan","100.0"
"EcosystemandCarbonCycle","Biomass","ESACCI","ctsm51fates_derecho_2s_nocomp","Bias","MeanState","global","scalar","kg m-2","nan","100.0"
"EcosystemandCarbonCycle","Biomass","ESACCI","ctsm51fates_derecho_2s_nocomp","Bias Score","MeanState","global","score","1","nan","100.0"
"EcosystemandCarbonCycle","Biomass","ESACCI","ctsm51fates_derecho_norman_nocomp","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg","nan","100.0"
"EcosystemandCarbonCycle","Biomass","ESACCI","ctsm51fates_derecho_norman_nocomp","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg","629.862","100.0"
"EcosystemandCarbonCycle","Biomass","ESACCI","ctsm51fates_derecho_norman_nocomp","Period Mean (original grids)","MeanState","global","scalar","Pg","nan","100.0"
"EcosystemandCarbonCycle","Biomass","ESACCI","ctsm51fates_derecho_norman_nocomp","Model Period Mean (intersection)","MeanState","global","scalar","Pg","nan","100.0"
"EcosystemandCarbonCycle","Biomass","ESACCI","ctsm51fates_derecho_norman_nocomp","Model Period Mean (complement)","MeanState","global","scalar","Pg","nan","100.0"
"EcosystemandCarbonCycle","Biomass","ESACCI","ctsm51fates_derecho_norman_nocomp","Spatial Distribution Score","MeanState","global","score","1","nan","100.0"
"EcosystemandCarbonCycle","Biomass","ESACCI","ctsm51fates_derecho_norman_nocomp","Bias","MeanState","global","scalar","kg m-2","nan","100.0"
"EcosystemandCarbonCycle","Biomass","ESACCI","ctsm51fates_derecho_norman_nocomp","Bias Score","MeanState","global","score","1","nan","100.0"
"EcosystemandCarbonCycle","NetEcosystemExchange","FLUXNET2015","ctsm51fates_derecho_2s_nocomp","Period Mean (original grids)","MeanState","global","scalar","g m-2 d-1","0.798817","45.0"
"EcosystemandCarbonCycle","NetEcosystemExchange","FLUXNET2015","ctsm51fates_derecho_2s_nocomp","Bias","MeanState","global","scalar","g m-2 d-1","1.48455","45.0"
"EcosystemandCarbonCycle","NetEcosystemExchange","FLUXNET2015","ctsm51fates_derecho_2s_nocomp","Bias Score","MeanState","global","score","1","0.236359","45.0"
"EcosystemandCarbonCycle","NetEcosystemExchange","FLUXNET2015","ctsm51fates_derecho_2s_nocomp","Phase Shift","MeanState","global","scalar","months","4.14053","45.0"
"EcosystemandCarbonCycle","NetEcosystemExchange","FLUXNET2015","ctsm51fates_derecho_2s_nocomp","Seasonal Cycle Score","MeanState","global","score","1","0.195497","45.0"
"EcosystemandCarbonCycle","NetEcosystemExchange","FLUXNET2015","ctsm51fates_derecho_2s_nocomp","RMSE","MeanState","global","scalar","g m-2 d-1","3.00311","45.0"
"EcosystemandCarbonCycle","NetEcosystemExchange","FLUXNET2015","ctsm51fates_derecho_2s_nocomp","RMSE Score","MeanState","global","score","1","0.217282","45.0"
"EcosystemandCarbonCycle","NetEcosystemExchange","FLUXNET2015","ctsm51fates_derecho_2s_nocomp","Overall Score","MeanState","global","score","1","0.216605","45.0"
"EcosystemandCarbonCycle","NetEcosystemExchange","FLUXNET2015","ctsm51fates_derecho_norman_nocomp","Period Mean (original grids)","MeanState","global","scalar","g m-2 d-1","0.852291","45.0"
"EcosystemandCarbonCycle","NetEcosystemExchange","FLUXNET2015","ctsm51fates_derecho_norman_nocomp","Bias","MeanState","global","scalar","g m-2 d-1","1.53557","45.0"
"EcosystemandCarbonCycle","NetEcosystemExchange","FLUXNET2015","ctsm51fates_derecho_norman_nocomp","Bias Score","MeanState","global","score","1","0.230894","45.0"
"EcosystemandCarbonCycle","NetEcosystemExchange","FLUXNET2015","ctsm51fates_derecho_norman_nocomp","Phase Shift","MeanState","global","scalar","months","4.11337","45.0"
"EcosystemandCarbonCycle","NetEcosystemExchange","FLUXNET2015","ctsm51fates_derecho_norman_nocomp","Seasonal Cycle Score","MeanState","global","score","1","0.202814","45.0"
"EcosystemandCarbonCycle","NetEcosystemExchange","FLUXNET2015","ctsm51fates_derecho_norman_nocomp","RMSE","MeanState","global","scalar","g m-2 d-1","3.10758","45.0"
"EcosystemandCarbonCycle","NetEcosystemExchange","FLUXNET2015","ctsm51fates_derecho_norman_nocomp","RMSE Score","MeanState","global","score","1","0.208512","45.0"
"EcosystemandCarbonCycle","NetEcosystemExchange","FLUXNET2015","ctsm51fates_derecho_norman_nocomp","Overall Score","MeanState","global","score","1","0.212683","45.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXCOM","RTM_ens36_case_0","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg yr-1","94.0824","16.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXCOM","RTM_ens36_case_0","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg yr-1","1.46379","16.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXCOM","RTM_ens36_case_0","Period Mean (original grids)","MeanState","global","scalar","Pg yr-1","26.9837","16.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXCOM","RTM_ens36_case_0","Model Period Mean (intersection)","MeanState","global","scalar","Pg yr-1","21.9201","16.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXCOM","RTM_ens36_case_0","Model Period Mean (complement)","MeanState","global","scalar","Pg yr-1","5.05615","16.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXCOM","RTM_ens36_case_0","Spatial Distribution Score","MeanState","global","score","1","0.49208","16.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXCOM","RTM_ens36_case_0","Phase Shift","MeanState","global","scalar","months","1.51421","16.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXCOM","RTM_ens36_case_0","Seasonal Cycle Score","MeanState","global","score","1","0.744383","16.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXCOM","RTM_ens36_case_0","Bias","MeanState","global","scalar","g m-2 d-1","-1.57739","16.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXCOM","RTM_ens36_case_0","Bias Score","MeanState","global","score","1","0.160875","16.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXCOM","RTM_ens36_case_0","RMSE","MeanState","global","scalar","g m-2 d-1","1.81776","16.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXCOM","RTM_ens36_case_0","RMSE Score","MeanState","global","score","1","0.417847","16.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXCOM","RTM_ens36_case_0","Overall Score","MeanState","global","score","1","0.446606","16.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXCOM","ctsm51fates_derecho_2s_nocomp","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg yr-1","95.3144","16.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXCOM","ctsm51fates_derecho_2s_nocomp","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg yr-1","1.47975","16.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXCOM","ctsm51fates_derecho_2s_nocomp","Period Mean (original grids)","MeanState","global","scalar","Pg yr-1","33.8626","16.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXCOM","ctsm51fates_derecho_2s_nocomp","Model Period Mean (intersection)","MeanState","global","scalar","Pg yr-1","28.026","16.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXCOM","ctsm51fates_derecho_2s_nocomp","Model Period Mean (complement)","MeanState","global","scalar","Pg yr-1","5.82728","16.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXCOM","ctsm51fates_derecho_2s_nocomp","Spatial Distribution Score","MeanState","global","score","1","0.434607","16.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXCOM","ctsm51fates_derecho_2s_nocomp","Phase Shift","MeanState","global","scalar","months","1.33694","16.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXCOM","ctsm51fates_derecho_2s_nocomp","Seasonal Cycle Score","MeanState","global","score","1","0.723009","16.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXCOM","ctsm51fates_derecho_2s_nocomp","Bias","MeanState","global","scalar","g m-2 d-1","-1.45005","16.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXCOM","ctsm51fates_derecho_2s_nocomp","Bias Score","MeanState","global","score","1","0.203305","16.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXCOM","ctsm51fates_derecho_2s_nocomp","RMSE","MeanState","global","scalar","g m-2 d-1","1.68866","16.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXCOM","ctsm51fates_derecho_2s_nocomp","RMSE Score","MeanState","global","score","1","0.43209","16.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXCOM","ctsm51fates_derecho_2s_nocomp","Overall Score","MeanState","global","score","1","0.44502","16.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXCOM","ctsm51fates_derecho_norman_nocomp","Benchmark Period Mean (intersection)","MeanState","global","scalar","Pg yr-1","95.3144","16.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXCOM","ctsm51fates_derecho_norman_nocomp","Benchmark Period Mean (complement)","MeanState","global","scalar","Pg yr-1","1.47975","16.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXCOM","ctsm51fates_derecho_norman_nocomp","Period Mean (original grids)","MeanState","global","scalar","Pg yr-1","35.5161","16.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXCOM","ctsm51fates_derecho_norman_nocomp","Model Period Mean (intersection)","MeanState","global","scalar","Pg yr-1","29.4382","16.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXCOM","ctsm51fates_derecho_norman_nocomp","Model Period Mean (complement)","MeanState","global","scalar","Pg yr-1","6.06798","16.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXCOM","ctsm51fates_derecho_norman_nocomp","Spatial Distribution Score","MeanState","global","score","1","0.471234","16.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXCOM","ctsm51fates_derecho_norman_nocomp","Phase Shift","MeanState","global","scalar","months","1.34765","16.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXCOM","ctsm51fates_derecho_norman_nocomp","Seasonal Cycle Score","MeanState","global","score","1","0.717047","16.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXCOM","ctsm51fates_derecho_norman_nocomp","Bias","MeanState","global","scalar","g m-2 d-1","-1.41322","16.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXCOM","ctsm51fates_derecho_norman_nocomp","Bias Score","MeanState","global","score","1","0.210155","16.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXCOM","ctsm51fates_derecho_norman_nocomp","RMSE","MeanState","global","scalar","g m-2 d-1","1.65523","16.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXCOM","ctsm51fates_derecho_norman_nocomp","RMSE Score","MeanState","global","score","1","0.432685","16.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXCOM","ctsm51fates_derecho_norman_nocomp","Overall Score","MeanState","global","score","1","0.452761","16.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXNET2015","ctsm51fates_derecho_2s_nocomp","Period Mean (original grids)","MeanState","global","scalar","g m-2 d-1","0.571724","24.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXNET2015","ctsm51fates_derecho_2s_nocomp","Bias","MeanState","global","scalar","g m-2 d-1","-2.11125","24.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXNET2015","ctsm51fates_derecho_2s_nocomp","Bias Score","MeanState","global","score","1","0.275591","24.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXNET2015","ctsm51fates_derecho_2s_nocomp","Phase Shift","MeanState","global","scalar","months","1.15494","24.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXNET2015","ctsm51fates_derecho_2s_nocomp","Seasonal Cycle Score","MeanState","global","score","1","0.816454","24.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXNET2015","ctsm51fates_derecho_2s_nocomp","RMSE","MeanState","global","scalar","g m-2 d-1","2.64661","24.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXNET2015","ctsm51fates_derecho_2s_nocomp","RMSE Score","MeanState","global","score","1","0.390509","24.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXNET2015","ctsm51fates_derecho_2s_nocomp","Overall Score","MeanState","global","score","1","0.468266","24.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXNET2015","ctsm51fates_derecho_norman_nocomp","Period Mean (original grids)","MeanState","global","scalar","g m-2 d-1","0.590685","24.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXNET2015","ctsm51fates_derecho_norman_nocomp","Bias","MeanState","global","scalar","g m-2 d-1","-2.09235","24.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXNET2015","ctsm51fates_derecho_norman_nocomp","Bias Score","MeanState","global","score","1","0.278621","24.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXNET2015","ctsm51fates_derecho_norman_nocomp","Phase Shift","MeanState","global","scalar","months","1.14249","24.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXNET2015","ctsm51fates_derecho_norman_nocomp","Seasonal Cycle Score","MeanState","global","score","1","0.817839","24.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXNET2015","ctsm51fates_derecho_norman_nocomp","RMSE","MeanState","global","scalar","g m-2 d-1","2.62981","24.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXNET2015","ctsm51fates_derecho_norman_nocomp","RMSE Score","MeanState","global","score","1","0.391028","24.0"
"EcosystemandCarbonCycle","EcosystemRespiration","FLUXNET2015","ctsm51fates_derecho_norman_nocomp","Overall Score","MeanState","global","score","1","0.469629","24.0"
"HydrologyCycle","TerrestrialWaterStorageAnomaly","GRACE","ctsm51fates_derecho_2s_sp","Anomaly Magnitude","MeanState","global","scalar","cm","7.33449","125.0"
"HydrologyCycle","TerrestrialWaterStorageAnomaly","GRACE","ctsm51fates_derecho_2s_sp","RMSE","MeanState","global","scalar","cm","4.15283","125.0"
"HydrologyCycle","TerrestrialWaterStorageAnomaly","GRACE","ctsm51fates_derecho_2s_sp","RMSE Score","MeanState","global","score","1","0.496473","125.0"
"HydrologyCycle","TerrestrialWaterStorageAnomaly","GRACE","ctsm51fates_derecho_2s_sp","Interannual Variability Score","MeanState","global","score","1","0.908874","125.0"
"HydrologyCycle","TerrestrialWaterStorageAnomaly","GRACE","ctsm51fates_derecho_norman_sp","Anomaly Magnitude","MeanState","global","scalar","cm","7.38079","125.0"
"HydrologyCycle","TerrestrialWaterStorageAnomaly","GRACE","ctsm51fates_derecho_norman_sp","RMSE","MeanState","global","scalar","cm","4.118","125.0"
"HydrologyCycle","TerrestrialWaterStorageAnomaly","GRACE","ctsm51fates_derecho_norman_sp","RMSE Score","MeanState","global","score","1","0.498384","125.0"
"HydrologyCycle","TerrestrialWaterStorageAnomaly","GRACE","ctsm51fates_derecho_norman_sp","Interannual Variability Score","MeanState","global","score","1","0.902611","125.0"
"HydrologyCycle","Runoff","Dai","ctsm51fates_derecho_2s_sp","Period Mean","MeanState","global","scalar","mm d-1","0.949064","75.0"
"HydrologyCycle","Runoff","Dai","ctsm51fates_derecho_2s_sp","Bias","MeanState","global","scalar","mm d-1","0.139965","75.0"
"HydrologyCycle","Runoff","Dai","ctsm51fates_derecho_2s_sp","Bias Score","MeanState","global","score","1","0.7506","75.0"
"HydrologyCycle","Runoff","Dai","ctsm51fates_derecho_2s_sp","Interannual Variability Score","MeanState","global","score","1","0.526398","75.0"
"HydrologyCycle","Runoff","Dai","ctsm51fates_derecho_2s_sp","Spatial Distribution Score","MeanState","global","score","1","0.681524","75.0"
"HydrologyCycle","Runoff","Dai","ctsm51fates_derecho_2s_sp","Overall Score","MeanState","global","score","1","0.652841","75.0"
"HydrologyCycle","Runoff","Dai","ctsm51fates_derecho_2s_nocomp","Period Mean","MeanState","global","scalar","mm d-1","1.10811","75.0"
"HydrologyCycle","Runoff","Dai","ctsm51fates_derecho_2s_nocomp","Bias","MeanState","global","scalar","mm d-1","0.299015","75.0"
"HydrologyCycle","Runoff","Dai","ctsm51fates_derecho_2s_nocomp","Bias Score","MeanState","global","score","1","0.712833","75.0"
"HydrologyCycle","Runoff","Dai","ctsm51fates_derecho_2s_nocomp","Interannual Variability Score","MeanState","global","score","1","0.468309","75.0"
"HydrologyCycle","Runoff","Dai","ctsm51fates_derecho_2s_nocomp","Spatial Distribution Score","MeanState","global","score","1","0.712016","75.0"
"HydrologyCycle","Runoff","Dai","ctsm51fates_derecho_norman_sp","Period Mean","MeanState","global","scalar","mm d-1","0.978799","75.0"
"HydrologyCycle","Runoff","Dai","ctsm51fates_derecho_norman_sp","Bias","MeanState","global","scalar","mm d-1","0.1697","75.0"
"HydrologyCycle","Runoff","Dai","ctsm51fates_derecho_norman_sp","Bias Score","MeanState","global","score","1","0.748311","75.0"
"HydrologyCycle","Runoff","Dai","ctsm51fates_derecho_norman_sp","Interannual Variability Score","MeanState","global","score","1","0.526645","75.0"
"HydrologyCycle","Runoff","Dai","ctsm51fates_derecho_norman_sp","Spatial Distribution Score","MeanState","global","score","1","0.688492","75.0"
"HydrologyCycle","Runoff","Dai","ctsm51fates_derecho_norman_sp","Overall Score","MeanState","global","score","1","0.654483","75.0"
"HydrologyCycle","Runoff","Dai","ctsm51fates_derecho_norman_nocomp","Period Mean","MeanState","global","scalar","mm d-1","1.11791","75.0"
"HydrologyCycle","Runoff","Dai","ctsm51fates_derecho_norman_nocomp","Bias","MeanState","global","scalar","mm d-1","0.308813","75.0"
"HydrologyCycle","Runoff","Dai","ctsm51fates_derecho_norman_nocomp","Bias Score","MeanState","global","score","1","0.708351","75.0"
"HydrologyCycle","Runoff","Dai","ctsm51fates_derecho_norman_nocomp","Interannual Variability Score","MeanState","global","score","1","0.468225","75.0"
"HydrologyCycle","Runoff","Dai","ctsm51fates_derecho_norman_nocomp","Spatial Distribution Score","MeanState","global","score","1","0.713175","75.0"
"HydrologyCycle","Runoff","Dai","RTM_ens36_case_0","Period Mean","MeanState","global","scalar","mm d-1","1.29852","75.0"
"HydrologyCycle","Runoff","Dai","RTM_ens36_case_0","Bias","MeanState","global","scalar","mm d-1","0.473116","75.0"
"HydrologyCycle","Runoff","Dai","RTM_ens36_case_0","Bias Score","MeanState","global","score","1","0.664052","75.0"
"HydrologyCycle","Runoff","Dai","RTM_ens36_case_0","Interannual Variability Score","MeanState","global","score","1","0.428589","75.0"
"HydrologyCycle","Runoff","Dai","RTM_ens36_case_0","Spatial Distribution Score","MeanState","global","score","1","0.920178","75.0"
"HydrologyCycle","Runoff","Dai","RTM_ens36_case_0","Overall Score","MeanState","global","score","1","0.67094","75.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_norman_sp","Benchmark Period Mean (intersection)","MeanState","global","scalar","W/m^2","39.7103","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_norman_sp","Benchmark Period Mean (complement)","MeanState","global","scalar","W/m^2","46.7706","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_norman_sp","Period Mean (original grids)","MeanState","global","scalar","W/m^2","32.9452","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_norman_sp","Model Period Mean (intersection)","MeanState","global","scalar","W/m^2","35.3162","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_norman_sp","Model Period Mean (complement)","MeanState","global","scalar","W/m^2","24.5742","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_norman_sp","Spatial Distribution Score","MeanState","global","score","1","0.982231","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_norman_sp","Phase Shift","MeanState","global","scalar","months","1.03047","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_norman_sp","Seasonal Cycle Score","MeanState","global","score","1","0.86726","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_norman_sp","Bias","MeanState","global","scalar","W/m^2","-3.60178","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_norman_sp","Bias Score","MeanState","global","score","1","0.651959","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_norman_sp","RMSE","MeanState","global","scalar","W/m^2","12.6999","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_norman_sp","RMSE Score","MeanState","global","score","1","0.612366","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_norman_sp","Overall Score","MeanState","global","score","1","0.745236","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_2s_nocomp","Benchmark Period Mean (intersection)","MeanState","global","scalar","W/m^2","39.7103","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_2s_nocomp","Benchmark Period Mean (complement)","MeanState","global","scalar","W/m^2","46.7706","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_2s_nocomp","Period Mean (original grids)","MeanState","global","scalar","W/m^2","32.1601","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_2s_nocomp","Model Period Mean (intersection)","MeanState","global","scalar","W/m^2","34.565","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_2s_nocomp","Model Period Mean (complement)","MeanState","global","scalar","W/m^2","23.6696","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_2s_nocomp","Spatial Distribution Score","MeanState","global","score","1","0.981108","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_2s_nocomp","Phase Shift","MeanState","global","scalar","months","1.26301","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_2s_nocomp","Seasonal Cycle Score","MeanState","global","score","1","0.806418","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_2s_nocomp","Bias","MeanState","global","scalar","W/m^2","-4.41267","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_2s_nocomp","Bias Score","MeanState","global","score","1","0.617362","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_2s_nocomp","RMSE","MeanState","global","scalar","W/m^2","15.2642","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_2s_nocomp","RMSE Score","MeanState","global","score","1","0.539239","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_2s_nocomp","Overall Score","MeanState","global","score","1","0.696673","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_2s_sp","Benchmark Period Mean (intersection)","MeanState","global","scalar","W/m^2","39.7103","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_2s_sp","Benchmark Period Mean (complement)","MeanState","global","scalar","W/m^2","46.7706","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_2s_sp","Period Mean (original grids)","MeanState","global","scalar","W/m^2","33.7308","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_2s_sp","Model Period Mean (intersection)","MeanState","global","scalar","W/m^2","36.1659","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_2s_sp","Model Period Mean (complement)","MeanState","global","scalar","W/m^2","25.1336","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_2s_sp","Spatial Distribution Score","MeanState","global","score","1","0.979495","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_2s_sp","Phase Shift","MeanState","global","scalar","months","1.04343","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_2s_sp","Seasonal Cycle Score","MeanState","global","score","1","0.865101","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_2s_sp","Bias","MeanState","global","scalar","W/m^2","-2.73811","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_2s_sp","Bias Score","MeanState","global","score","1","0.647482","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_2s_sp","RMSE","MeanState","global","scalar","W/m^2","12.6627","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_2s_sp","RMSE Score","MeanState","global","score","1","0.610412","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_2s_sp","Overall Score","MeanState","global","score","1","0.74258","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_norman_nocomp","Benchmark Period Mean (intersection)","MeanState","global","scalar","W/m^2","39.7103","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_norman_nocomp","Benchmark Period Mean (complement)","MeanState","global","scalar","W/m^2","46.7706","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_norman_nocomp","Period Mean (original grids)","MeanState","global","scalar","W/m^2","31.906","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_norman_nocomp","Model Period Mean (intersection)","MeanState","global","scalar","W/m^2","34.2998","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_norman_nocomp","Model Period Mean (complement)","MeanState","global","scalar","W/m^2","23.4545","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_norman_nocomp","Spatial Distribution Score","MeanState","global","score","1","0.980515","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_norman_nocomp","Phase Shift","MeanState","global","scalar","months","1.25039","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_norman_nocomp","Seasonal Cycle Score","MeanState","global","score","1","0.811995","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_norman_nocomp","Bias","MeanState","global","scalar","W/m^2","-4.68908","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_norman_nocomp","Bias Score","MeanState","global","score","1","0.610486","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_norman_nocomp","RMSE","MeanState","global","scalar","W/m^2","15.3185","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_norman_nocomp","RMSE Score","MeanState","global","score","1","0.541298","15.0"
"HydrologyCycle","LatentHeat","WECANN","ctsm51fates_derecho_norman_nocomp","Overall Score","MeanState","global","score","1","0.697118","15.0"
"HydrologyCycle","LatentHeat","Fluxcom","ctsm51fates_derecho_norman_sp","Benchmark Period Mean (intersection)","MeanState","global","scalar","watt/m2","48.7969","15.0"
"HydrologyCycle","LatentHeat","Fluxcom","ctsm51fates_derecho_norman_sp","Benchmark Period Mean (complement)","MeanState","global","scalar","watt/m2","64.9438","15.0"
"HydrologyCycle","LatentHeat","Fluxcom","ctsm51fates_derecho_norman_sp","Period Mean (original grids)","MeanState","global","scalar","watt/m2","33.0773","15.0"
"HydrologyCycle","LatentHeat","Fluxcom","ctsm51fates_derecho_norman_sp","Model Period Mean (intersection)","MeanState","global","scalar","watt/m2","39.0153","15.0"
